station,date,prcp,tobs,
USC00519397,6/19/13,0,78,
USC00513117,6/19/13,0,74,
USC00514830,6/19/13,0.08,77,
USC00517948,6/19/13,0,80,
USC00519523,6/19/13,0,76,
USC00519281,6/19/13,0.01,70,
USC00511918,6/19/13,0,70,
USC00516128,6/19/13,0.05,73,
USC00519397,6/20/13,0.04,73,
USC00513117,6/20/13,0,72,
USC00514830,6/20/13,0.01,71,
USC00517948,6/20/13,0.04,70,
USC00519523,6/20/13,0.07,72,
USC00519281,6/20/13,0.02,69,
USC00511918,6/20/13,0,69,
USC00516128,6/20/13,0.18,68,
USC00519397,6/21/13,0.12,76,
USC00513117,6/21/13,0.22,70,
USC00517948,6/21/13,0.08,78,
USC00519523,6/21/13,0.32,73,
USC00519281,6/21/13,0.53,68,
USC00511918,6/21/13,0.05,72,
USC00516128,6/21/13,1.53,68,
USC00519397,6/22/13,0.04,77,
USC00513117,6/22/13,0.27,75,
USC00519523,6/22/13,0.13,74,
USC00519281,6/22/13,0.88,75,
USC00511918,6/22/13,0,79,
USC00516128,6/22/13,1.96,69,
USC00519397,6/23/13,0.02,75,
USC00513117,6/23/13,0.03,74,
USC00519523,6/23/13,0.08,74,
USC00519281,6/23/13,0.03,74,
USC00511918,6/23/13,0,77,
USC00516128,6/23/13,0.67,70,
USC00519397,6/24/13,0.35,76,
USC00513117,6/24/13,0.02,71,
USC00519523,6/24/13,0.01,75,
USC00519281,6/24/13,0.22,73,
USC00511918,6/24/13,0,70,
USC00516128,6/24/13,0.62,69,
USC00519397,6/25/13,0.03,74,
USC00513117,6/25/13,0.05,71,
USC00514830,6/25/13,,74,
USC00517948,6/25/13,,72,
USC00519523,6/25/13,0.18,73,
USC00519281,6/25/13,0.36,70,
USC00511918,6/25/13,0.02,71,
USC00516128,6/25/13,2.03,69,
USC00519397,6/26/13,0.01,75,
USC00513117,6/26/13,1,70,
USC00514830,6/26/13,0.17,72,
USC00517948,6/26/13,,78,
USC00519523,6/26/13,0.42,73,
USC00519281,6/26/13,0.82,70,
USC00511918,6/26/13,0.06,67,
USC00516128,6/26/13,2.8,70,
USC00519397,6/27/13,0,77,
USC00513117,6/27/13,0.1,73,
USC00514830,6/27/13,0,77,
USC00517948,6/27/13,0.01,72,
USC00519523,6/27/13,0.02,76,
USC00519281,6/27/13,0.07,71,
USC00511918,6/27/13,0,66,
USC00516128,6/27/13,0.06,71,
USC00519397,6/28/13,0,76,
USC00513117,6/28/13,0.02,71,
USC00517948,6/28/13,,78,
USC00519281,6/28/13,0.04,70,
USC00511918,6/28/13,0,78,
USC00516128,6/28/13,0.34,70,
USC00519397,6/29/13,0.03,77,
USC00513117,6/29/13,0.22,71,
USC00519523,6/29/13,0.05,73,
USC00519281,6/29/13,0.43,70,
USC00511918,6/29/13,0.08,80,
USC00516128,6/29/13,0.53,67,
USC00519397,6/30/13,0.01,78,
USC00513117,6/30/13,0.01,77,
USC00519523,6/30/13,0,79,
USC00519281,6/30/13,0.71,75,
USC00511918,6/30/13,0,80,
USC00516128,6/30/13,0.83,72,
USC00519397,7/1/13,0,78,
USC00514830,7/1/13,0,76,
USC00517948,7/1/13,0.03,76,
USC00519523,7/1/13,0,75,
USC00519281,7/1/13,0,72,
USC00511918,7/1/13,0,68,
USC00516128,7/1/13,0,73,
USC00519397,7/2/13,0,77,
USC00513117,7/2/13,0.02,75,
USC00514830,7/2/13,0.14,75,
USC00517948,7/2/13,0.04,75,
USC00519523,7/2/13,0.16,73,
USC00519281,7/2/13,0.09,71,
USC00511918,7/2/13,0,72,
USC00516128,7/2/13,0.43,69,
USC00519397,7/3/13,0.03,77,
USC00513117,7/3/13,0.18,72,
USC00514830,7/3/13,0.03,75,
USC00517948,7/3/13,0.08,77,
USC00519523,7/3/13,0,76,
USC00519281,7/3/13,0.38,69,
USC00511918,7/3/13,0.04,69,
USC00516128,7/3/13,0.51,72,
USC00519397,7/4/13,0,78,
USC00513117,7/4/13,0.01,75,
USC00514830,7/4/13,0,79,
USC00519523,7/4/13,0,78,
USC00519281,7/4/13,0.12,76,
USC00511918,7/4/13,0,78,
USC00516128,7/4/13,0.22,73,
USC00519397,7/5/13,0,73,
USC00513117,7/5/13,0,69,
USC00514830,7/5/13,0,75,
USC00517948,7/5/13,,76,
USC00519523,7/5/13,0,71,
USC00519281,7/5/13,0,66,
USC00511918,7/5/13,0,76,
USC00516128,7/5/13,0,67,
USC00519397,7/6/13,0,76,
USC00513117,7/6/13,0,72,
USC00514830,7/6/13,0,79,
USC00519523,7/6/13,0,73,
USC00519281,7/6/13,0.01,77,
USC00511918,7/6/13,0,79,
USC00516128,7/6/13,0,73,
USC00519397,7/7/13,0,75,
USC00513117,7/7/13,0,78,
USC00519523,7/7/13,0,77,
USC00519281,7/7/13,0,75,
USC00511918,7/7/13,0,75,
USC00516128,7/7/13,0,70,
USC00519397,7/8/13,0,79,
USC00513117,7/8/13,0.03,75,
USC00514830,7/8/13,,79,
USC00517948,7/8/13,,78,
USC00519523,7/8/13,0.02,77,
USC00519281,7/8/13,0.01,75,
USC00511918,7/8/13,0,70,
USC00516128,7/8/13,0.01,72,
USC00519397,7/9/13,0,80,
USC00513117,7/9/13,0,76,
USC00514830,7/9/13,0,79,
USC00517948,7/9/13,,82,
USC00519523,7/9/13,0,78,
USC00519281,7/9/13,0,75,
USC00511918,7/9/13,0,81,
USC00516128,7/9/13,0.24,74,
USC00519397,7/10/13,0,79,
USC00513117,7/10/13,0.15,75,
USC00514830,7/10/13,0.12,74,
USC00517948,7/10/13,,77,
USC00519523,7/10/13,0.07,77,
USC00519281,7/10/13,0.12,72,
USC00511918,7/10/13,0,77,
USC00516128,7/10/13,0.21,70,
USC00519397,7/11/13,0.03,77,
USC00513117,7/11/13,0.05,74,
USC00514830,7/11/13,0.01,76,
USC00517948,7/11/13,,76,
USC00519523,7/11/13,0.06,76,
USC00519281,7/11/13,0.04,74,
USC00511918,7/11/13,0,76,
USC00516128,7/11/13,0.26,71,
USC00519397,7/12/13,0.01,79,
USC00513117,7/12/13,0.06,74,
USC00514830,7/12/13,0.12,76,
USC00517948,7/12/13,0.04,72,
USC00519523,7/12/13,0.02,76,
USC00519281,7/12/13,0.09,72,
USC00511918,7/12/13,0,72,
USC00516128,7/12/13,0.43,71,
USC00519397,7/13/13,0,78,
USC00513117,7/13/13,0.01,75,
USC00514830,7/13/13,0.15,78,
USC00519523,7/13/13,0,76,
USC00519281,7/13/13,0.07,78,
USC00511918,7/13/13,0,75,
USC00519397,7/14/13,0,78,
USC00513117,7/14/13,0,77,
USC00514830,7/14/13,0,80,
USC00519523,7/14/13,0,81,
USC00519281,7/14/13,0,78,
USC00511918,7/14/13,0,81,
USC00516128,7/14/13,,72,
USC00519397,7/15/13,0,78,
USC00513117,7/15/13,0,73,
USC00514830,7/15/13,0,78,
USC00519523,7/15/13,0,76,
USC00519281,7/15/13,0,72,
USC00511918,7/15/13,0,72,
USC00516128,7/15/13,0.2,73,
USC00519397,7/16/13,0,78,
USC00513117,7/16/13,0,75,
USC00514830,7/16/13,0,77,
USC00517948,7/16/13,0,78,
USC00519523,7/16/13,0,78,
USC00519281,7/16/13,0.02,72,
USC00511918,7/16/13,0,71,
USC00516128,7/16/13,0.26,71,
USC00519397,7/17/13,0,78,
USC00513117,7/17/13,0,77,
USC00514830,7/17/13,0,77,
USC00517948,7/17/13,0.02,79,
USC00519523,7/17/13,0,77,
USC00519281,7/17/13,0,74,
USC00511918,7/17/13,0,71,
USC00519397,7/18/13,0,78,
USC00513117,7/18/13,0.03,75,
USC00514830,7/18/13,0,76,
USC00517948,7/18/13,,79,
USC00519523,7/18/13,0,76,
USC00519281,7/18/13,0,74,
USC00511918,7/18/13,0,73,
USC00519397,7/19/13,0,78,
USC00513117,7/19/13,0.05,74,
USC00514830,7/19/13,0.05,78,
USC00519523,7/19/13,0,78,
USC00519281,7/19/13,0.1,70,
USC00511918,7/19/13,0,81,
USC00519397,7/20/13,0,78,
USC00513117,7/20/13,0.05,75,
USC00514830,7/20/13,0.08,79,
USC00519523,7/20/13,0,79,
USC00519281,7/20/13,0.31,78,
USC00519397,7/21/13,0.07,78,
USC00513117,7/21/13,0.01,79,
USC00519523,7/21/13,0,79,
USC00519281,7/21/13,0.24,78,
USC00511918,7/21/13,0,80,
USC00519397,7/22/13,0,79,
USC00513117,7/22/13,0.3,74,
USC00514830,7/22/13,,76,
USC00519523,7/22/13,0.2,75,
USC00519281,7/22/13,0,72,
USC00511918,7/22/13,0,73,
USC00516128,7/22/13,,72,
USC00519397,7/23/13,0,77,
USC00513117,7/23/13,0.83,73,
USC00514830,7/23/13,0.14,76,
USC00517948,7/23/13,0.26,80,
USC00519523,7/23/13,0.2,74,
USC00519281,7/23/13,0.58,73,
USC00511918,7/23/13,0,75,
USC00516128,7/23/13,0.63,73,
USC00519397,7/24/13,,79,
USC00513117,7/24/13,0,76,
USC00514830,7/24/13,0,77,
USC00517948,7/24/13,0.02,79,
USC00519523,7/24/13,0.01,77,
USC00519281,7/24/13,0,75,
USC00511918,7/24/13,0,69,
USC00519397,7/25/13,0,78,
USC00513117,7/25/13,0,75,
USC00514830,7/25/13,0,77,
USC00517948,7/25/13,0.01,80,
USC00519523,7/25/13,0,81,
USC00519281,7/25/13,0,69,
USC00511918,7/25/13,0,67,
USC00516128,7/25/13,,72,
USC00519397,7/26/13,0,78,
USC00513117,7/26/13,0,75,
USC00514830,7/26/13,0,77,
USC00519523,7/26/13,0,79,
USC00519281,7/26/13,0.01,72,
USC00511918,7/26/13,0,71,
USC00516128,7/26/13,0,71,
USC00519397,7/27/13,0,78,
USC00514830,7/27/13,0,79,
USC00519281,7/27/13,0,81,
USC00511918,7/27/13,0,78,
USC00516128,7/27/13,0.07,72,
USC00519397,7/28/13,0.02,76,
USC00513117,7/28/13,,77,
USC00519523,7/28/13,,73,
USC00519281,7/28/13,0.02,75,
USC00511918,7/28/13,0.02,77,
USC00516128,7/28/13,0.53,72,
USC00519397,7/29/13,0.06,78,
USC00513117,7/29/13,0.16,75,
USC00514830,7/29/13,,77,
USC00519523,7/29/13,0.2,77,
USC00519281,7/29/13,0.23,78,
USC00511918,7/29/13,0.02,75,
USC00519397,7/30/13,0.74,79,
USC00513117,7/30/13,0.08,78,
USC00514830,7/30/13,0.11,78,
USC00517948,7/30/13,,80,
USC00519523,7/30/13,0.27,79,
USC00519281,7/30/13,0.12,76,
USC00511918,7/30/13,0.5,79,
USC00516128,7/30/13,,82,
USC00519397,7/31/13,0.01,79,
USC00513117,7/31/13,0.08,76,
USC00514830,7/31/13,0.05,74,
USC00517948,7/31/13,,76,
USC00519523,7/31/13,0.08,78,
USC00519281,7/31/13,0.4,76,
USC00511918,7/31/13,0.01,78,
USC00516128,7/31/13,0.53,72,
USC00519397,8/1/13,0.02,79,
USC00513117,8/1/13,0.06,75,
USC00517948,8/1/13,0.5,78,
USC00519523,8/1/13,0.15,77,
USC00519281,8/1/13,0.1,76,
USC00511918,8/1/13,0,76,
USC00519397,8/2/13,0,78,
USC00513117,8/2/13,0,76,
USC00517948,8/2/13,0.02,76,
USC00519523,8/2/13,0.04,76,
USC00519281,8/2/13,0.13,72,
USC00511918,8/2/13,0,74,
USC00516128,8/2/13,,70,
USC00519397,8/3/13,0,78,
USC00513117,8/3/13,0.04,77,
USC00519523,8/3/13,0,77,
USC00519281,8/3/13,0.11,77,
USC00511918,8/3/13,0,79,
USC00516128,8/3/13,0.06,72,
USC00519397,8/4/13,0,77,
USC00513117,8/4/13,0.03,78,
USC00519523,8/4/13,0,79,
USC00519281,8/4/13,0.02,78,
USC00511918,8/4/13,0,79,
USC00516128,8/4/13,0.29,69,
USC00519397,8/5/13,0,79,
USC00513117,8/5/13,0.02,76,
USC00517948,8/5/13,,76,
USC00518838,8/5/13,0.01,79,
USC00519523,8/5/13,0,77,
USC00519281,8/5/13,0.12,71,
USC00511918,8/5/13,0,69,
USC00516128,8/5/13,0.34,72,
USC00519397,8/6/13,0,79,
USC00513117,8/6/13,0,76,
USC00517948,8/6/13,,79,
USC00518838,8/6/13,0.02,80,
USC00519523,8/6/13,0,77,
USC00519281,8/6/13,0.09,74,
USC00511918,8/6/13,0,74,
USC00516128,8/6/13,0.23,74,
USC00519397,8/7/13,0,79,
USC00513117,8/7/13,0,81,
USC00517948,8/7/13,,79,
USC00518838,8/7/13,0,80,
USC00519523,8/7/13,0,76,
USC00519281,8/7/13,0,72,
USC00511918,8/7/13,0,72,
USC00516128,8/7/13,0,74,
USC00519397,8/8/13,0,79,
USC00513117,8/8/13,0,75,
USC00517948,8/8/13,0,81,
USC00518838,8/8/13,0,72,
USC00519523,8/8/13,0,77,
USC00519281,8/8/13,0,72,
USC00511918,8/8/13,0,68,
USC00516128,8/8/13,0,73,
USC00519397,8/9/13,0,78,
USC00513117,8/9/13,0.01,72,
USC00517948,8/9/13,0,76,
USC00518838,8/9/13,0,80,
USC00519523,8/9/13,0,76,
USC00519281,8/9/13,0.2,70,
USC00511918,8/9/13,0,75,
USC00516128,8/9/13,0.1,71,
USC00519397,8/10/13,0.03,76,
USC00513117,8/10/13,1.9,72,
USC00519523,8/10/13,1.67,73,
USC00519281,8/10/13,3.79,71,
USC00511918,8/10/13,0.07,73,
USC00516128,8/10/13,4.32,75,
USC00519397,8/11/13,0.05,79,
USC00513117,8/11/13,1.09,76,
USC00519523,8/11/13,0.42,82,
USC00519281,8/11/13,1.26,74,
USC00511918,8/11/13,0,81,
USC00516128,8/11/13,0.96,72,
USC00519397,8/12/13,0,79,
USC00513117,8/12/13,0.03,76,
USC00517948,8/12/13,,78,
USC00518838,8/12/13,,78,
USC00519523,8/12/13,0.01,77,
USC00519281,8/12/13,0.09,74,
USC00511918,8/12/13,0,77,
USC00516128,8/12/13,0.36,74,
USC00519397,8/13/13,0,79,
USC00513117,8/13/13,0,76,
USC00517948,8/13/13,0,75,
USC00519523,8/13/13,0,77,
USC00519281,8/13/13,0.03,75,
USC00511918,8/13/13,0,74,
USC00516128,8/13/13,0,73,
USC00519397,8/14/13,0.02,78,
USC00513117,8/14/13,0.05,76,
USC00517948,8/14/13,0.04,79,
USC00518838,8/14/13,,79,
USC00519523,8/14/13,0.05,77,
USC00519281,8/14/13,0.18,75,
USC00511918,8/14/13,0,75,
USC00516128,8/14/13,0.22,73,
USC00519397,8/15/13,0,78,
USC00513117,8/15/13,0,76,
USC00517948,8/15/13,0,79,
USC00519523,8/15/13,0,76,
USC00519281,8/15/13,0,74,
USC00511918,8/15/13,0,69,
USC00519397,8/16/13,0.01,76,
USC00513117,8/16/13,0.07,75,
USC00519523,8/16/13,0.05,77,
USC00519281,8/16/13,0.04,71,
USC00511918,8/16/13,0.01,82,
USC00516128,8/16/13,,73,
USC00519397,8/17/13,0,78,
USC00513117,8/17/13,0,77,
USC00519523,8/17/13,0,79,
USC00519281,8/17/13,0,75,
USC00511918,8/17/13,0,80,
USC00516128,8/17/13,0,74,
USC00519397,8/18/13,0,78,
USC00513117,8/18/13,0,77,
USC00519523,8/18/13,0,82,
USC00519281,8/18/13,0,76,
USC00511918,8/18/13,0,84,
USC00516128,8/18/13,0,73,
USC00519397,8/19/13,0,77,
USC00513117,8/19/13,0,74,
USC00514830,8/19/13,,77,
USC00517948,8/19/13,,77,
USC00518838,8/19/13,0,78,
USC00519523,8/19/13,0,73,
USC00519281,8/19/13,0,70,
USC00511918,8/19/13,0,69,
USC00516128,8/19/13,0.03,73,
USC00519397,8/20/13,0,74,
USC00513117,8/20/13,0,73,
USC00514830,8/20/13,0,76,
USC00517948,8/20/13,,78,
USC00519523,8/20/13,0,73,
USC00519281,8/20/13,0,71,
USC00511918,8/20/13,0,68,
USC00516128,8/20/13,0.02,78,
USC00519397,8/21/13,0.25,77,
USC00513117,8/21/13,0.57,73,
USC00514830,8/21/13,0.43,77,
USC00517948,8/21/13,,78,
USC00518838,8/21/13,0,78,
USC00519523,8/21/13,0.43,73,
USC00519281,8/21/13,0.67,71,
USC00511918,8/21/13,0,71,
USC00516128,8/21/13,0.09,73,
USC00519397,8/22/13,0,79,
USC00513117,8/22/13,0,76,
USC00514830,8/22/13,0,79,
USC00517948,8/22/13,,80,
USC00518838,8/22/13,0.01,74,
USC00519523,8/22/13,0,78,
USC00519281,8/22/13,0,72,
USC00511918,8/22/13,0,70,
USC00519397,8/23/13,0,77,
USC00513117,8/23/13,0,77,
USC00514830,8/23/13,0,76,
USC00518838,8/23/13,0.01,80,
USC00519523,8/23/13,0,74,
USC00519281,8/23/13,0,74,
USC00511918,8/23/13,0,71,
USC00516128,8/23/13,,71,
USC00519397,8/24/13,0,79,
USC00513117,8/24/13,0,78,
USC00519523,8/24/13,0.05,78,
USC00519281,8/24/13,0.02,77,
USC00511918,8/24/13,0,80,
USC00516128,8/24/13,0.17,77,
USC00519397,8/25/13,0,80,
USC00513117,8/25/13,0,77,
USC00514830,8/25/13,,81,
USC00519523,8/25/13,0,80,
USC00519281,8/25/13,0,77,
USC00511918,8/25/13,0,81,
USC00519397,8/26/13,0,80,
USC00513117,8/26/13,0,84,
USC00514830,8/26/13,0,79,
USC00517948,8/26/13,,80,
USC00519523,8/26/13,0,78,
USC00519281,8/26/13,0,75,
USC00511918,8/26/13,0,76,
USC00516128,8/26/13,,75,
USC00519397,8/27/13,0,79,
USC00513117,8/27/13,0,76,
USC00514830,8/27/13,0,78,
USC00517948,8/27/13,0,80,
USC00518838,8/27/13,0,79,
USC00519523,8/27/13,0,77,
USC00519281,8/27/13,0,75,
USC00511918,8/27/13,0,75,
USC00516128,8/27/13,0,76,
USC00519397,8/28/13,0,76,
USC00513117,8/28/13,0,73,
USC00514830,8/28/13,0,80,
USC00517948,8/28/13,0,77,
USC00519523,8/28/13,0,74,
USC00519281,8/28/13,0,70,
USC00511918,8/28/13,0,71,
USC00516128,8/28/13,0,78,
USC00519397,8/29/13,0,79,
USC00513117,8/29/13,0.05,72,
USC00514830,8/29/13,0.01,77,
USC00517948,8/29/13,0.05,75,
USC00518838,8/29/13,,80,
USC00519523,8/29/13,0.19,72,
USC00519281,8/29/13,0.02,70,
USC00511918,8/29/13,0.06,70,
USC00516128,8/29/13,0.45,72,
USC00519397,8/30/13,0,78,
USC00513117,8/30/13,0.04,76,
USC00514830,8/30/13,0.04,80,
USC00518838,8/30/13,0,80,
USC00519281,8/30/13,0.04,71,
USC00511918,8/30/13,0,80,
USC00516128,8/30/13,0.04,73,
USC00519397,8/31/13,0,79,
USC00513117,8/31/13,0,83,
USC00514830,8/31/13,0,81,
USC00519523,8/31/13,,79,
USC00519281,8/31/13,0.19,78,
USC00511918,8/31/13,0,85,
USC00516128,8/31/13,0.1,74,
USC00519397,9/1/13,0.02,78,
USC00513117,9/1/13,0.03,76,
USC00518838,9/1/13,,74,
USC00519523,9/1/13,0.09,78,
USC00519281,9/1/13,0.06,75,
USC00511918,9/1/13,0.35,78,
USC00516128,9/1/13,0.44,79,
USC00519397,9/2/13,0,79,
USC00513117,9/2/13,0.01,76,
USC00514830,9/2/13,,80,
USC00519523,9/2/13,0,79,
USC00519281,9/2/13,0,78,
USC00511918,9/2/13,0,81,
USC00516128,9/2/13,0.07,71,
USC00519397,9/3/13,0,79,
USC00513117,9/3/13,0,78,
USC00514830,9/3/13,0,79,
USC00517948,9/3/13,,78,
USC00519523,9/3/13,0.05,75,
USC00519281,9/3/13,0,72,
USC00511918,9/3/13,0,69,
USC00516128,9/3/13,0.13,71,
USC00519397,9/4/13,0,77,
USC00513117,9/4/13,0.16,75,
USC00514830,9/4/13,0.01,78,
USC00517948,9/4/13,0,76,
USC00519523,9/4/13,0.04,71,
USC00519281,9/4/13,0,69,
USC00511918,9/4/13,0,70,
USC00516128,9/4/13,0.06,74,
USC00519397,9/5/13,0,74,
USC00513117,9/5/13,0,71,
USC00514830,9/5/13,0,78,
USC00517948,9/5/13,0,77,
USC00518838,9/5/13,,77,
USC00519523,9/5/13,0,68,
USC00519281,9/5/13,0,67,
USC00511918,9/5/13,0,66,
USC00516128,9/5/13,0.02,75,
USC00519397,9/6/13,0,74,
USC00513117,9/6/13,0,73,
USC00514830,9/6/13,0,78,
USC00517948,9/6/13,0,79,
USC00518838,9/6/13,0.01,78,
USC00519523,9/6/13,0,79,
USC00519281,9/6/13,0.01,68,
USC00511918,9/6/13,0,68,
USC00516128,9/6/13,0,71,
USC00519397,9/7/13,0.14,75,
USC00513117,9/7/13,0.55,73,
USC00514830,9/7/13,0.36,81,
USC00519523,9/7/13,0.53,78,
USC00519281,9/7/13,0.49,74,
USC00511918,9/7/13,0.05,74,
USC00516128,9/7/13,1.01,71,
USC00519397,9/8/13,0.01,80,
USC00513117,9/8/13,0.1,77,
USC00519281,9/8/13,0.18,74,
USC00511918,9/8/13,0.01,81,
USC00516128,9/8/13,0.18,73,
USC00519397,9/9/13,0,79,
USC00513117,9/9/13,0.05,76,
USC00514830,9/9/13,,79,
USC00517948,9/9/13,,78,
USC00519523,9/9/13,,77,
USC00519281,9/9/13,0,81,
USC00511918,9/9/13,0,73,
USC00516128,9/9/13,0.02,74,
USC00519397,9/10/13,0,78,
USC00513117,9/10/13,0,76,
USC00514830,9/10/13,0,79,
USC00517948,9/10/13,0,76,
USC00518838,9/10/13,,79,
USC00519523,9/10/13,0,77,
USC00519281,9/10/13,0,73,
USC00511918,9/10/13,0,67,
USC00516128,9/10/13,0.01,76,
USC00519397,9/11/13,0,79,
USC00513117,9/11/13,0.03,76,
USC00514830,9/11/13,0.08,76,
USC00517948,9/11/13,0,80,
USC00519523,9/11/13,0.25,76,
USC00519281,9/11/13,0.02,73,
USC00511918,9/11/13,0,72,
USC00516128,9/11/13,0.19,76,
USC00519397,9/12/13,0.03,78,
USC00513117,9/12/13,0,75,
USC00514830,9/12/13,0,77,
USC00517948,9/12/13,0,79,
USC00519523,9/12/13,0.05,76,
USC00519281,9/12/13,0.02,70,
USC00511918,9/12/13,0,70,
USC00516128,9/12/13,0,73,
USC00519397,9/13/13,0.02,78,
USC00513117,9/13/13,0.51,74,
USC00514830,9/13/13,0.85,74,
USC00517948,9/13/13,0.3,79,
USC00519523,9/13/13,0.32,76,
USC00519281,9/13/13,1.88,73,
USC00511918,9/13/13,0.22,73,
USC00516128,9/13/13,0.88,71,
USC00519397,9/14/13,0.14,83,
USC00513117,9/14/13,0.18,76,
USC00514830,9/14/13,0.02,82,
USC00519523,9/14/13,0.09,81,
USC00519281,9/14/13,0.5,72,
USC00511918,9/14/13,0.14,78,
USC00516128,9/14/13,0.98,72,
USC00519397,9/15/13,0.01,79,
USC00513117,9/15/13,0.2,78,
USC00519523,9/15/13,0.15,78,
USC00519281,9/15/13,0.25,75,
USC00511918,9/15/13,0.16,81,
USC00516128,9/15/13,0.2,75,
USC00519397,9/16/13,0,70,
USC00513117,9/16/13,0,78,
USC00514830,9/16/13,,81,
USC00517948,9/16/13,,81,
USC00518838,9/16/13,,78,
USC00519523,9/16/13,0.02,78,
USC00519281,9/16/13,0.01,77,
USC00511918,9/16/13,0,86,
USC00516128,9/16/13,0,75,
USC00519397,9/17/13,0.02,76,
USC00513117,9/17/13,0.05,77,
USC00514830,9/17/13,0.21,75,
USC00517948,9/17/13,,77,
USC00519523,9/17/13,0.07,76,
USC00519281,9/17/13,0.23,75,
USC00511918,9/17/13,0,77,
USC00516128,9/17/13,0.36,71,
USC00519397,9/18/13,0.14,78,
USC00513117,9/18/13,0.06,78,
USC00514830,9/18/13,0.03,80,
USC00517948,9/18/13,,80,
USC00519523,9/18/13,0.06,78,
USC00519281,9/18/13,0.37,71,
USC00511918,9/18/13,0,84,
USC00516128,9/18/13,0.62,71,
USC00519397,9/19/13,0.02,78,
USC00513117,9/19/13,0.06,77,
USC00514830,9/19/13,0,79,
USC00517948,9/19/13,,78,
USC00518838,9/19/13,,72,
USC00519523,9/19/13,0.04,78,
USC00519281,9/19/13,0.04,74,
USC00511918,9/19/13,0,81,
USC00516128,9/19/13,0.07,72,
USC00519397,9/20/13,0,80,
USC00513117,9/20/13,0.01,76,
USC00514830,9/20/13,0,78,
USC00517948,9/20/13,0,80,
USC00519523,9/20/13,0,78,
USC00519281,9/20/13,0,74,
USC00511918,9/20/13,0,83,
USC00516128,9/20/13,0,75,
USC00519397,9/21/13,0.02,77,
USC00513117,9/21/13,0.02,84,
USC00519281,9/21/13,0.01,77,
USC00511918,9/21/13,0,78,
USC00516128,9/21/13,0.01,74,
USC00519397,9/22/13,0.02,79,
USC00513117,9/22/13,0.07,77,
USC00514830,9/22/13,,81,
USC00519523,9/22/13,,82,
USC00519281,9/22/13,0.22,76,
USC00511918,9/22/13,0,81,
USC00516128,9/22/13,0.22,70,
USC00519397,9/23/13,0.01,77,
USC00513117,9/23/13,0.03,77,
USC00514830,9/23/13,0.04,76,
USC00519523,9/23/13,0,81,
USC00519281,9/23/13,0.02,72,
USC00511918,9/23/13,0,69,
USC00516128,9/23/13,0.29,71,
USC00519397,9/24/13,0.01,78,
USC00513117,9/24/13,0.1,77,
USC00514830,9/24/13,0.17,78,
USC00519281,9/24/13,0.08,74,
USC00511918,9/24/13,0,74,
USC00516128,9/24/13,0.07,71,
USC00519397,9/25/13,0.25,79,
USC00513117,9/25/13,0.09,75,
USC00514830,9/25/13,0.12,78,
USC00519523,9/25/13,,77,
USC00519281,9/25/13,0.09,71,
USC00511918,9/25/13,0.1,71,
USC00516128,9/25/13,0.77,73,
USC00519397,9/26/13,0.07,78,
USC00513117,9/26/13,0.05,75,
USC00514830,9/26/13,0.19,77,
USC00517948,9/26/13,0.2,76,
USC00519523,9/26/13,0.49,78,
USC00519281,9/26/13,0.42,72,
USC00511918,9/26/13,0.01,69,
USC00519397,9/27/13,0,79,
USC00513117,9/27/13,0,77,
USC00514830,9/27/13,0,78,
USC00517948,9/27/13,0.03,78,
USC00519523,9/27/13,0.02,78,
USC00519281,9/27/13,0.01,72,
USC00511918,9/27/13,0.04,80,
USC00516128,9/27/13,,74,
USC00519397,9/28/13,0,79,
USC00513117,9/28/13,0,78,
USC00514830,9/28/13,0,81,
USC00519523,9/28/13,0,78,
USC00519281,9/28/13,0,79,
USC00511918,9/28/13,0,84,
USC00516128,9/28/13,0.11,76,
USC00519397,9/29/13,0.08,78,
USC00513117,9/29/13,0.08,79,
USC00519523,9/29/13,0.07,79,
USC00519281,9/29/13,0,75,
USC00511918,9/29/13,0.1,75,
USC00516128,9/29/13,0.46,72,
USC00519397,9/30/13,0.02,79,
USC00513117,9/30/13,0.06,76,
USC00514830,9/30/13,,80,
USC00517948,9/30/13,,76,
USC00518838,9/30/13,,78,
USC00519523,9/30/13,0.13,78,
USC00519281,9/30/13,0.04,67,
USC00511918,9/30/13,0,72,
USC00516128,9/30/13,0.7,74,
USC00519397,10/1/13,0,79,
USC00513117,10/1/13,0,77,
USC00514830,10/1/13,0.05,78,
USC00517948,10/1/13,,79,
USC00519523,10/1/13,0,78,
USC00519281,10/1/13,0.67,74,
USC00511918,10/1/13,0.01,71,
USC00516128,10/1/13,0.55,73,
USC00519397,10/2/13,0,80,
USC00513117,10/2/13,0,77,
USC00514830,10/2/13,0,80,
USC00517948,10/2/13,,79,
USC00519523,10/2/13,0,77,
USC00519281,10/2/13,0.01,73,
USC00511918,10/2/13,0,73,
USC00516128,10/2/13,0.24,75,
USC00519397,10/3/13,0,81,
USC00513117,10/3/13,0,77,
USC00514830,10/3/13,0,79,
USC00517948,10/3/13,0,79,
USC00519523,10/3/13,0,76,
USC00519281,10/3/13,0.01,78,
USC00511918,10/3/13,0,72,
USC00516128,10/3/13,0.07,74,
USC00519397,10/4/13,0,80,
USC00513117,10/4/13,0.01,76,
USC00514830,10/4/13,0,77,
USC00517948,10/4/13,,78,
USC00519523,10/4/13,0,77,
USC00519281,10/4/13,0.03,76,
